id;estimate;distance
19;1432.0;0.6086430912600223
8;1532.5670498084294;0.0
20;1166.8611435239206;0.23391205458966885
22;2112.4471888202797;0.25080405507390263
86;1624.5487364620942;0.4320534325534405
21;726.2277951933122;0.5375846488662827
65;439.0243902439024;0.6344851576676915
66;713.5212272565108;0.7424223921241242
120;2545.9866220735785;1.0742571834685464
72;3551.136363636364;1.0848384278159633
83;2568.8073394495405;1.096073560440602
